suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
herman,n17-h20,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,20,,17,20,ok,0.46974211,10.133712966984604,1.1006323533753555,0.024709936740003602,0.0011732490384019911,0.06594829635772233,1.034684057017633,0.0042177969589829445,0.008698588089054321,0.020968492629404367,0.0,
herman,n17-h30,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,30,,17,30,ok,0.64067144,10.131581699999515,1.1178159836757307,0.025931084584199474,0.0011502639972604811,0.07856388566627477,1.039252098009456,0.006135924952104688,0.015166087224759848,0.015025047321028768,0.0,
herman,n17-h40,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,40,,17,40,ok,0.75256563,10.05595261696726,1.0961707813548855,0.056516844278787316,0.001165910973213613,0.06929459133728717,1.0268761900175984,0.008048376999795437,0.01714068278978865,0.04314485721774529,0.0,
herman,n17-h50,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,50,,17,50,ok,0.8281558,10.220385881024413,1.091906601000422,0.03591768465054417,0.0012869000202044845,0.05118269867186124,1.0407239023285608,0.010024963994510472,0.005602013478086735,0.030350149635444103,0.0,
herman,n17-h60,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,60,,17,60,ok,0.88021694,10.049532527977135,1.1010122373506117,0.010061016980111208,0.0011843950487673283,0.05648849000378201,1.0445237473468296,0.011953360051847994,0.006807796542978765,0.0033907215401377503,0.0,
herman,n17-h70,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,70,,17,70,ok,0.91638815,10.178560426982585,1.1310704296726424,0.030877868765286483,0.0011771870194934309,0.0785821049939841,1.0524883246786583,0.0138870490482077,0.01095744208002768,0.03271569478601188,0.0,
herman,n17-h80,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,80,,17,80,ok,0.9416066,10.23218073497992,1.1113350433297455,0.032737949993183545,0.0011964099830947816,0.07144525532688324,1.0398897880028624,0.01582897501066327,0.010648476153496511,0.029476565420648755,0.0,
herman,n17-h90,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,90,,17,90,ok,0.95921142,10.120570986997336,1.1323820236527051,0.02435814321471309,0.0012672980083152652,0.06046754965791479,1.0719144739947903,0.017724640027154237,0.016813266267563964,0.01564176886169599,0.0,
herman,n17-h100,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,100,,17,100,ok,0.97150682,10.190384712943342,1.1042969016513478,0.04655016016129659,0.0011837549973279238,0.05665967498983567,1.047637226661512,0.01967222202802077,0.013294123564418408,0.035427682866196304,0.0,
herman,n17-h200,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,200,,17,200,ok,0.99921133,10.20302856998751,1.1308343900018372,0.04361555580417949,0.0011709280079230666,0.06811217199234913,1.062722218009488,0.03979520098073408,0.00969811286236707,0.03433779266702342,0.0,
herman,n17-h300,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,300,,17,300,ok,0.99997817,10.328557276981883,1.1380073426795814,0.016412462245749892,0.0011661960161291063,0.053944317682180554,1.0840630249974008,0.060617000970523804,0.0031081426611124572,0.014932115988181153,0.0,
herman,n17-h400,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,400,,17,400,ok,0.9999994,10.636112563952338,1.157802565023303,0.023115700217318305,0.0012652400182560086,0.060885604664993785,1.0969169603583093,0.0817680709878914,0.008078407231187558,0.023911083412374412,0.0,
herman,n17-h500,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,500,,17,500,ok,0.99999998,10.542841266025789,1.1486802556707214,0.05703089437957268,0.0011519670370034873,0.0597575746748286,1.0889226809958927,0.08207302598748356,0.006128503179180875,0.06284345464144481,0.0,
herman,n17-h600,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,600,,17,600,ok,1.0,10.618058733001817,1.1687911446594323,0.02371009629956556,0.0011578900157473981,0.05831472565963244,1.1104764189997998,0.09586361201945692,0.015083895925665948,0.01736887872157121,0.0,
herman,n17-h700,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,700,,17,700,ok,1.0,10.7993910840014,1.1985722923224482,0.018810138101576515,0.0011821280349977314,0.06615620632267867,1.1324160859997694,0.11301387700950727,0.001208459580857171,0.01762198981848347,0.0,
herman,n17-h800,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,800,,17,800,ok,1.0,10.949195138993673,1.2129702230255741,0.030556357828606547,0.001263280981220305,0.05514495899357522,1.1578252640319988,0.12957262998679653,0.005170135208366179,0.029545548589888906,0.0,
herman,n17-h900,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,900,,17,900,ok,1.0,11.106149715022184,1.2265229509794153,0.03647443793111102,0.0011645570048131049,0.06399694298549245,1.1625260079939228,0.14597137202508748,0.015079871775018194,0.021458611905253767,0.0,
herman,n17-h1000,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,1000,,17,1000,ok,1.0,11.158403426001314,1.252516611343405,0.023364489288232843,0.001151559001300484,0.057011320003463574,1.1955052913399413,0.1803928739973344,0.004192162456838794,0.02018168300880374,0.0,
