suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
weather-factory,n13-h20,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,20,,13,20,ok,2.97750769e-09,14.170794894045684,1.8928151087020524,0.037559527849932606,0.0015177270397543907,0.05935450268831725,1.833460606013735,0.0019792779930867255,0.012393535365161756,0.031809893844461416,0.0,
weather-factory,n13-h30,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,30,,13,30,ok,4.3392276e-09,14.357936855987646,1.8463434243264298,0.05844119451362248,0.001836446055676788,0.05261824264501532,1.7937251816814144,0.0021502900053747,0.014527447615782856,0.059348681521051584,0.0,
weather-factory,n13-h40,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,40,,13,40,ok,5.7009475e-09,14.101960446976591,1.938995089692374,0.020832502334628595,0.0017518610111437738,0.07307848000588517,1.865916609686489,0.002862181980162859,0.029301828111817186,0.02259532335960108,0.0,
weather-factory,n13-h50,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,50,,13,50,ok,7.06266739e-09,13.445374519971665,1.902784835974065,0.06130694109462838,0.00150295504136011,0.06680493468108277,1.8359799012929823,0.003430015000049025,0.02917076068473364,0.06378178340393027,0.0,
weather-factory,n13-h60,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,60,,13,60,ok,8.42438729e-09,14.211390720971394,1.917271486017853,0.03585653117083769,0.0018039229908026755,0.0648944506732126,1.8523770353446405,0.0041522199753671885,0.015896422833145584,0.026691352465447803,0.0,
weather-factory,n13-h70,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,70,,13,70,ok,9.78610718e-09,14.142606994952075,1.8857158243384522,0.01375286196282472,0.0015356939984485507,0.06813213432906196,1.8175836900093902,0.004776927002239972,0.023327853590709366,0.01318692437907145,0.0,
weather-factory,n13-h80,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,80,,13,80,ok,1.11478271e-08,13.182207660051063,1.6155274676469464,0.05636057374725827,0.0017655699630267918,0.058540696976706386,1.55698677067024,0.005551625974476337,0.02023692413060749,0.03637193054483579,0.0,
weather-factory,n13-h90,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,90,,13,90,ok,1.2509547e-08,13.397942730982322,1.779783700670426,0.08234887814953128,0.0014947769814170897,0.05093479965580627,1.7288489010146197,0.00634663796517998,0.007632624173996342,0.08879549797977368,0.0,
weather-factory,n13-h100,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,100,,13,100,ok,1.38712669e-08,13.714378561009653,1.8616758279774028,0.03191311696229187,0.0015064909821376204,0.05935495998710394,1.802320867990299,0.006725863961037248,0.01870031325224628,0.016123996667006958,0.0,
weather-factory,n13-h200,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,200,,13,200,ok,2.74884656e-08,13.95547618396813,1.780639277305454,0.0815551766686992,0.001759118982590735,0.06376616099926953,1.7168731163061846,0.013472894032020122,0.018008081136800403,0.09730689562501647,0.0,
weather-factory,n13-h300,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,300,,13,300,ok,4.11056642e-08,14.268074121966492,1.9071493923159626,0.09984562763831824,0.0017677260329946876,0.050600422643280275,1.8565489696726825,0.020047452009748667,0.010016239972571396,0.10602080196704423,0.0,
weather-factory,n13-h400,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,400,,13,400,ok,5.47228627e-08,12.886762025998905,1.6913571540111054,0.0860136840974956,0.001503997016698122,0.05929375767785435,1.6320633963332511,0.026815137010999024,0.026130780442352473,0.06080009994484885,0.0,
weather-factory,n13-h500,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,500,,13,500,ok,6.83400609e-08,14.529332956997678,1.8875761133385822,0.07519712460847694,0.0018410130287520587,0.05456304233909274,1.8330130709994894,0.03320486098527908,0.01598096962649457,0.060121517218624826,0.0,
weather-factory,n13-h600,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,600,,13,600,ok,8.19572589e-08,14.216464677010663,1.9311429353353258,0.07660800565894967,0.001507794950157404,0.05943067036181068,1.871712264973515,0.040016216051299125,0.006338423616699047,0.08168947874840947,0.0,
weather-factory,n13-h700,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,700,,13,700,ok,9.55744568e-08,14.517348628025502,1.9516177430244472,0.02760479504648853,0.0017604599706828594,0.054012106343482934,1.8976056366809644,0.04644755402114242,0.014657472574633647,0.02247413283851026,0.0,
weather-factory,n13-h800,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,800,,13,800,ok,1.09191654e-07,14.605350515979808,1.906696658988949,0.07147458230498928,0.0018304000259377062,0.06192003433049346,1.8447766246584554,0.052747169975191355,0.023814804214478003,0.05220053183171631,0.0,
weather-factory,n13-h900,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,900,,13,900,ok,1.22808852e-07,14.262751651054714,1.8563730826717801,0.027803170230395517,0.0015411129570566118,0.053448784009863935,1.8029242986619163,0.05941599397920072,0.008281316502090257,0.019537385361122407,0.0,
weather-factory,n13-h1000,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,1000,,13,1000,ok,1.36426049e-07,14.615259143000003,1.9069505623580578,0.04953155237507804,0.0015384309808723629,0.05937850201735273,1.847572060340705,0.06619470001896843,0.005822440780082748,0.046445968967270004,0.0,
