suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
weather-factory,n13-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,13,10,ok,1.6157878e-09,14.376409711898305,2.000237386285638,0.01896998028697802,0.001650691032409668,0.06627654563635588,1.9339608406492819,0.0009102229960262775,0.009342433573959237,0.013246751991471939,0.0,
weather-factory,n13-h20,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,20,,13,20,ok,2.97750769e-09,14.506474368041381,1.9561735200695693,0.10769638707908219,0.0016524300444871187,0.07477388472761959,1.8813996353419498,0.00152717309538275,0.016839245963380076,0.09187733481535053,0.0,
