suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
herman,n17-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,10,,17,10,ok,0.20762036,9.41094128205441,1.0263547949725762,0.06324962632825569,0.0012144360225647688,0.07800051666951428,0.948354278303062,0.0023001020308583975,0.012191581359508673,0.051735002508689246,0.0,
herman,n17-h20,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,20,,17,20,ok,0.46974211,9.13799455401022,1.023591892638554,0.04665395923872521,0.0010481750359758735,0.06726400298066437,0.9563278896578898,0.004194592009298503,0.014245280084943971,0.0540796886304913,0.0,
