suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
weather-factory,n2-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,2,10,ok,0.18405894,5.198694541992154,0.5099922496786652,0.05150537084354356,0.0018894450040534139,0.020353873008086037,0.48963837667057913,0.00050495401956141,0.008335449739571038,0.059432097002187254,0.0,
weather-factory,n7-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,7,10,ok,6.76364387e-05,8.728690508985892,0.991165813349653,0.06056881189161677,0.0010476009920239449,0.04245685700637599,0.948708956343277,0.0004913000157102942,0.016168014453677344,0.07423791040950714,0.0,
weather-factory,n8-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,8,10,ok,1.29886321e-05,9.698291629960295,1.211245317691161,0.028112707134912075,0.0012226880062371492,0.03449896234087646,1.1767463553502846,0.0005059620016254485,0.011262241036843085,0.020147406978178743,0.0,
weather-factory,n9-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,9,10,ok,2.51855575e-06,10.728665960021317,1.3505836390152883,0.056604152795529605,0.0011699619935825467,0.03805888636270538,1.312524752652583,0.0005075999652035534,0.0048773947956086555,0.05178955044110279,0.0,
weather-factory,n10-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,10,10,ok,3.99354868e-07,10.644200177979656,1.306657109351363,0.036114035298660856,0.001192399999126792,0.04238576700057214,1.264271342350791,0.0005769699928350747,0.014460189441279548,0.026611420964581467,0.0,
weather-factory,n11-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,11,10,ok,6.35366043e-08,11.917849008052144,1.525658120342996,0.17179887126805646,0.001976019993890077,0.04983580900200953,1.4758223113409865,0.0006093009724281728,0.007783354318650123,0.17780763425943746,0.0,
weather-factory,n12-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,12,10,ok,1.01424389e-08,12.669956983998418,1.5185242933415186,0.05626201518984665,0.0016274930094368756,0.0483430540189147,1.470181239322604,0.0005937609821557999,0.0006515304329926864,0.05681874663887066,0.0,
weather-factory,n13-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,13,10,ok,1.6157878e-09,13.5363379890332,1.7754880613841426,0.07374429970431655,0.001487473025918007,0.0469301930279471,1.7285578683561955,0.0008983880397863686,0.007418141362707684,0.08009827013388261,0.0,
weather-factory,n15-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,15,10,ok,4.12349044e-11,15.451111996022519,2.0879203020400987,0.1428551088299967,0.0023207770427688956,0.057406511021933206,2.0305137910181656,0.001181190018542111,0.018830724052960213,0.16166528835872904,0.0,
weather-factory,n16-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,allStrike,10,,16,10,ok,6.32137892e-12,18.82479245500872,2.6291358446663557,0.056552342995583246,0.0017671440145932138,0.0637929433141835,2.5653429013521722,0.0017774039879441261,0.011867270179577755,0.04917484683434718,0.0,
