suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,Q,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
parqueues,q9-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",9,3,10,ok,0.03729386,8.093661290011369,0.8593908119558668,0.04887470150518993,0.0007499950006604195,0.04786017362494022,0.8115306383309265,0.0030840359395369887,0.0033405490146981155,0.04554375084696336,0.0,
parqueues,q9-n3-h20,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,20,"{""N"": 3}",9,3,20,ok,0.0373047,7.63934912707191,0.8118211423667768,0.019036738152739867,0.0006766159785911441,0.03233828966040164,0.7794828527063752,0.005800978047773242,0.004818834814573224,0.02346532302399992,0.0,
