suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
herman,n3-h100,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,100,,3,100,ok,1.0,4.500242453068495,0.35719719727057964,0.02698748930060931,0.0003864410100504756,0.016214621990608673,0.34098257527997095,0.002577704028226435,0.007071856300384865,0.027254813684846866,0.0,
herman,n5-h100,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,stable,100,,5,100,ok,1.0,5.044822853989899,0.4356920389691368,0.040331087879721575,0.0005910400068387389,0.019706732981527846,0.4159853059876089,0.0019775659311562777,0.002581048330792705,0.038644245428189436,0.0,
