suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,Q,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
parqueues,q3-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",3,3,10,ok,0.78337624,4.328872432000935,0.3399948053217183,0.0265447386316552,0.00041580299148336053,0.015710915982102353,0.3242838893396159,0.0004087159759365022,0.0033350032400507037,0.02326566314074027,0.0,
parqueues,q4-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",4,3,10,ok,0.02648763,4.910208543995395,0.43534842065613094,0.03811722767450585,0.000493892002850771,0.02181558534114932,0.41353283531498164,0.0005599270225502551,0.008371949596269869,0.02977244926505346,0.0,
parqueues,q5-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",5,3,10,ok,0.0324026,5.476643901958596,0.5215134436924321,0.03989902200318071,0.0005560709978453815,0.03100335634856795,0.49051008734386414,0.0004895440069958568,0.006941561900484419,0.033307236685732,0.0,
parqueues,q6-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",6,3,10,ok,0.03444141,5.6191150969825685,0.533093449290997,0.02285136119234626,0.0005710970144718885,0.023739967631020892,0.5093534816599762,0.0004951860173605382,0.002110053294291104,0.021481763741801736,0.0,
parqueues,q7-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",7,3,10,ok,0.03559797,5.969825703999959,0.5862202826732149,0.02866365078850569,0.0006215720204636455,0.025037124326142173,0.5611831583470727,0.0009348010062240064,0.0019237335775197408,0.026781046667088894,0.0,
parqueues,q8-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",8,3,10,ok,0.03584755,6.615920169977471,0.7012099833227694,0.04012215418890433,0.0006584650254808366,0.03125331698295971,0.6699566663398097,0.0011144389864057302,0.008147873291700072,0.04586403607950553,0.0,
parqueues,q9-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",9,3,10,ok,0.03729386,8.043862165010069,0.8629326293400178,0.014748439127164706,0.0007619030075147748,0.04181256434336925,0.8211200649966486,0.0031334509840235114,0.008608161738536433,0.022574866551276798,0.0,
parqueues,q10-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",10,3,10,ok,0.03731094,12.09557612997014,1.5319171786735144,0.05390886160447708,0.0007730970392003655,0.04169707733672112,1.4902201013367933,0.014946856012102216,0.010924407605983236,0.045497260738164076,0.0,
parqueues,q11-n3-h10,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,target,10,"{""N"": 3}",11,3,10,ok,0.0373686,36.269196562003344,5.53646984436394,0.05612560411884511,0.0008412059978581965,0.052779558347538114,5.483690286016402,0.0686278939829208,0.013354646097733519,0.06558583091175126,0.0,
